age,race,years_educ,union_status,smsa_size,region,weekly_earn
32,1,12,2,1,2,388
25,1,12,2,1,2,200
29,1,12,2,1,2,472
28,1,18,2,1,2,500
37,1,17,2,2,2,350
25,1,14,2,3,2,232
41,1,12,1,2,2,480
53,1,12,2,2,2,400
27,1,12,2,3,2,350
43,1,16,2,3,2,250
42,1,18,2,1,2,999
60,1,16,2,2,2,550
61,1,11,2,2,2,320
23,1,12,2,3,2,204
26,1,13,1,3,2,280
26,1,12,2,3,2,440
39,1,12,2,2,2,550
34,1,13,1,1,2,520
34,1,16,2,2,2,865
29,1,11,1,2,2,513
29,1,11,1,2,2,600
23,1,16,2,1,2,350
39,1,12,2,3,2,419
63,1,16,2,3,2,400
23,1,17,2,1,2,300
61,1,12,2,2,2,200
57,2,12,2,2,2,431
28,1,14,2,1,2,322
46,1,16,2,3,2,640
63,1,8,2,3,2,750
32,1,11,2,3,2,398
29,1,12,1,2,2,200
54,1,14,2,3,1,555
34,1,16,2,1,1,808
41,1,12,1,1,1,320
29,1,18,2,1,1,850
29,3,12,2,1,1,240
35,1,14,2,1,1,600
63,1,12,2,1,1,280
32,1,13,2,1,1,690
30,1,12,2,1,1,400
64,1,11,2,1,1,250
29,1,12,2,1,1,475
23,1,10,2,1,1,408
37,1,14,2,1,1,999
38,1,16,2,3,1,575
40,1,17,2,1,1,550
32,1,14,2,1,1,540
31,1,18,2,1,1,900
43,1,16,2,1,1,550
23,1,16,2,1,1,420
50,1,16,1,1,1,500
60,1,14,2,1,1,770
29,1,12,2,1,1,414
53,2,12,1,1,1,480
32,1,12,2,1,1,280
58,1,14,1,1,1,480
37,1,16,2,1,1,800
28,1,12,2,1,1,150
40,1,12,1,1,1,384
31,1,16,2,1,1,400
51,1,16,2,1,1,999
31,1,12,1,1,1,320
50,1,18,2,1,1,800
25,2,12,1,1,1,200
46,1,16,1,1,1,500
38,1,14,2,1,1,240
50,1,10,2,1,1,325
37,1,16,2,1,1,336
44,1,16,2,1,1,404
47,1,18,2,1,1,999
23,1,12,1,1,1,298
34,1,16,2,1,1,999
33,2,16,2,1,1,999
37,1,18,2,1,1,521
38,1,12,2,1,1,460
29,1,16,2,3,1,340
54,1,9,1,1,1,600
39,1,14,1,1,1,400
43,1,16,1,1,1,950
61,1,12,2,1,1,500
31,1,16,2,1,1,900
28,1,14,2,1,1,577
57,1,13,2,1,1,214
44,1,18,1,1,1,670
44,1,13,2,1,1,577
41,1,12,2,1,1,673
30,1,18,1,1,1,335
56,1,8,2,3,1,230
29,1,11,2,3,1,160
25,1,16,2,1,1,999
37,1,16,1,1,1,800
40,1,16,1,1,1,925
32,1,12,2,1,1,475
33,1,12,1,1,1,423
51,2,18,1,3,1,490
32,1,15,2,1,1,245
30,1,18,2,1,1,700
34,1,16,2,1,1,500
32,1,12,2,1,1,210
53,1,18,2,1,1,999
28,1,16,2,1,1,375
57,1,11,2,1,1,480
41,2,12,1,1,1,520
53,2,12,2,1,1,424
36,1,12,1,3,1,513
28,1,12,2,3,1,260
38,2,12,2,3,3,475
21,1,12,2,2,3,400
50,1,9,2,3,3,175
38,2,12,2,3,3,280
24,1,10,2,2,3,338
30,1,16,2,2,3,385
29,2,12,2,2,3,200
28,1,14,2,3,3,369
45,1,12,2,2,3,540
34,1,15,2,2,3,981
39,1,12,2,3,3,200
33,1,10,2,2,3,300
53,1,12,2,3,3,350
36,2,10,2,2,3,551
23,1,16,2,3,3,460
23,1,12,2,2,3,396
40,1,12,2,3,3,432
31,1,12,2,3,3,350
57,1,3,2,2,3,280
42,1,17,2,2,3,999
39,2,12,2,3,3,190
41,1,13,1,3,3,600
40,1,16,2,2,3,600
32,2,12,2,2,3,481
32,2,14,2,2,3,480
30,1,14,2,3,3,350
33,1,12,2,2,3,750
25,1,16,2,2,3,700
40,1,14,2,3,3,500
28,1,12,2,3,3,370
30,1,12,2,2,3,268
36,1,14,2,3,3,510
56,1,9,2,3,3,250
54,1,12,2,2,3,595
24,1,12,2,3,3,336
26,1,14,2,2,3,550
28,1,16,2,3,3,750
38,1,12,2,3,3,230
28,1,12,2,2,3,520
47,1,14,2,2,3,675
28,1,17,1,2,3,400
50,1,12,2,3,3,350
39,1,11,2,3,3,210
38,1,14,2,3,3,498
25,1,16,2,2,3,600
51,1,16,2,2,3,999
32,1,14,2,3,3,340
51,2,3,2,3,3,134
33,1,14,2,2,3,808
60,2,2,2,2,3,210
39,2,11,2,3,3,340
47,1,12,1,3,3,542
37,2,11,2,2,3,208
31,1,12,2,3,3,248
33,1,17,2,3,3,400
34,1,8,2,2,3,160
58,1,8,2,3,3,270
33,2,14,1,3,3,360
52,1,18,2,2,3,999
46,1,14,2,3,3,675
33,1,12,2,3,3,340
33,2,9,2,3,3,252
22,1,8,2,3,3,200
22,1,14,2,2,3,215
21,1,13,2,3,3,225
31,1,12,2,1,1,400
28,1,17,1,1,1,450
37,1,18,2,1,1,960
46,1,16,2,1,1,727
24,3,12,2,1,1,576
64,1,18,2,1,1,800
30,1,14,2,2,1,774
29,3,16,1,3,1,560
42,3,18,1,1,1,700
31,1,18,2,1,1,400
36,1,16,2,1,1,999
34,1,16,1,2,1,315
31,1,12,2,1,1,400
45,1,17,2,1,1,800
62,1,17,2,2,1,962
37,1,17,2,3,1,700
37,1,18,2,1,1,999
21,2,12,2,1,1,340
49,1,18,2,1,1,750
35,1,14,2,1,1,800
35,2,14,2,1,1,835
41,1,13,2,2,1,420
30,1,16,2,1,1,250
57,1,9,1,3,1,340
49,1,12,2,1,1,480
21,1,12,1,1,1,304
34,1,4,2,2,1,550
22,1,12,1,1,1,720
30,1,12,1,1,1,423
39,1,16,2,3,1,769
29,1,10,2,2,1,360
57,1,18,1,1,1,700
49,1,12,2,1,1,540
37,1,18,2,2,1,500
54,1,12,1,1,1,790
39,2,18,2,1,1,400
27,1,12,1,1,1,480
38,1,12,2,2,1,391
54,1,12,1,2,1,531
58,1,12,2,2,1,600
30,2,16,2,1,1,500
49,1,3,2,1,1,480
38,1,12,2,2,1,400
37,1,15,2,3,1,545
51,1,12,1,2,1,420
45,1,12,1,1,1,408
25,1,16,2,1,1,550
25,1,9,2,2,1,252
61,1,18,2,3,1,769
27,1,16,2,1,1,620
61,1,16,2,3,1,600
23,2,12,2,2,1,220
50,1,18,2,1,1,800
49,1,16,2,1,1,904
28,1,16,2,3,1,999
33,1,12,2,1,1,460
37,1,16,2,1,1,999
44,1,13,1,2,1,620
35,1,16,2,3,2,800
28,1,12,2,3,2,380
45,1,10,1,3,2,360
27,1,12,2,2,2,456
33,1,12,2,2,2,650
63,1,16,2,2,2,800
28,1,16,2,3,2,500
31,1,18,2,3,2,900
61,1,9,1,3,2,220
35,1,12,1,2,2,565
27,1,12,2,3,2,302
47,1,12,2,2,2,650
35,1,12,2,2,2,480
32,1,12,1,2,2,480
24,1,12,2,3,2,250
30,1,14,2,2,2,450
30,1,12,2,3,2,365
47,1,12,1,3,2,405
59,1,12,1,3,2,430
41,1,11,2,3,2,400
22,1,12,2,2,2,170
30,1,13,1,3,2,482
52,1,6,1,1,2,414
39,1,18,2,2,2,999
32,1,12,1,3,2,331
47,1,10,2,2,2,400
28,1,10,2,3,2,175
33,1,12,2,2,2,336
46,3,12,1,1,2,496
47,2,12,2,1,3,400
45,1,12,2,2,3,510
32,1,12,2,3,3,608
58,2,13,2,3,3,314
35,2,7,2,3,3,244
51,1,12,2,3,3,800
56,1,12,2,1,3,960
60,1,10,1,2,3,779
61,1,12,2,2,3,788
33,1,12,2,1,3,371
33,1,16,2,1,3,825
25,1,12,2,2,3,560
39,1,17,2,2,3,230
48,1,12,2,1,3,101
56,2,1,2,2,3,196
58,1,12,2,3,3,328
61,1,15,2,1,3,600
38,1,16,2,1,3,654
59,1,10,2,3,3,320
37,1,13,2,1,3,999
60,1,9,2,3,3,270
36,1,9,2,3,3,400
26,2,11,2,2,3,170
56,1,12,2,3,3,480
30,1,11,2,3,3,192
28,1,13,2,2,3,350
40,1,7,2,3,3,270
50,1,13,2,2,3,800
27,1,15,2,1,3,338
37,3,18,2,1,3,391
50,1,13,2,2,3,550
38,2,12,1,2,3,492
52,1,16,2,3,3,150
24,2,12,2,3,3,230
31,2,11,2,2,3,170
63,1,7,1,2,3,500
36,2,14,2,2,2,240
34,1,18,2,3,2,450
24,1,16,2,1,2,400
53,2,11,2,2,2,320
37,1,16,2,1,2,865
29,2,16,2,3,2,570
33,1,18,2,1,2,650
47,1,13,1,1,2,460
42,1,14,1,1,2,400
25,1,16,2,3,2,256
30,1,12,1,3,2,731
37,1,12,1,2,2,745
22,1,16,2,3,2,500
35,1,16,2,1,2,900
31,1,14,1,1,2,900
42,1,16,2,1,2,950
29,1,12,2,2,2,380
25,1,12,2,1,2,250
36,1,18,2,2,2,400
30,1,12,2,2,2,492
25,1,18,2,1,2,700
27,1,12,2,3,2,350
38,1,12,1,3,2,440
40,1,12,2,2,2,479
26,1,12,2,2,2,450
55,1,18,2,2,2,904
55,1,10,1,2,2,524
30,1,18,2,2,2,461
34,1,18,2,2,2,999
45,1,17,1,3,2,462
54,1,16,2,2,2,999
47,1,16,1,3,2,581
34,1,16,2,2,2,450
26,1,12,2,2,2,560
24,1,16,2,2,2,350
51,1,18,2,2,2,999
43,1,12,2,2,2,804
37,1,16,1,3,2,520
61,1,8,1,3,2,299
50,1,12,2,3,2,615
49,1,14,2,3,2,300
28,1,16,2,3,2,300
25,1,13,2,2,3,315
49,1,12,2,3,3,450
23,1,15,2,2,3,280
24,1,8,2,2,3,340
40,1,12,1,2,3,480
36,1,16,2,2,3,577
35,1,16,2,2,3,923
42,1,12,1,2,3,605
43,1,16,2,2,3,600
34,1,18,2,2,3,450
40,1,18,2,2,3,913
50,1,8,2,2,3,320
56,1,6,2,3,3,200
58,1,14,2,2,3,300
22,1,12,2,2,3,280
38,1,14,2,2,3,350
38,1,14,2,2,3,500
29,1,9,2,2,3,168
37,1,12,1,2,3,556
31,1,9,2,2,3,200
48,1,13,2,1,3,420
60,1,14,2,1,3,750
52,1,12,1,3,3,360
30,2,12,1,1,3,240
48,1,17,2,1,3,999
30,1,16,2,1,3,336
31,3,16,2,1,3,600
40,1,18,2,1,3,615
31,1,16,2,1,3,800
29,2,16,2,1,3,150
33,1,12,1,1,3,720
46,1,18,2,1,3,999
28,1,12,2,3,3,500
29,1,12,2,3,3,280
55,1,17,2,1,3,999
54,1,12,2,1,3,350
32,1,16,2,1,3,807
38,1,16,2,1,3,981
39,1,12,1,1,3,493
48,1,16,2,1,3,999
44,1,14,1,1,3,200
42,1,16,2,1,3,999
53,1,18,2,1,3,673
46,1,12,1,1,3,912
38,2,13,2,1,3,875
34,1,12,1,1,3,630
37,1,16,2,1,3,725
25,1,12,2,3,3,350
41,1,12,2,3,3,480
42,1,16,1,2,3,673
27,2,12,2,3,3,250
21,1,12,2,2,3,376
23,2,13,2,2,3,206
49,1,5,2,2,3,165
48,2,12,2,2,3,480
43,1,12,2,2,3,554
30,1,16,2,2,3,999
61,1,12,2,2,3,550
39,2,12,2,2,3,135
31,3,16,2,2,3,550
42,1,10,2,2,3,230
44,1,13,1,1,4,660
44,1,15,2,2,4,325
25,1,12,2,1,4,275
37,1,12,2,3,4,226
39,1,15,2,1,4,635
31,1,18,1,1,4,500
30,1,12,2,1,4,720
31,1,16,2,2,4,387
34,1,12,2,1,4,480
21,1,14,2,1,4,500
64,1,18,2,1,4,750
44,1,12,1,1,4,560
40,1,13,1,2,4,520
28,1,17,1,1,4,550
22,1,12,2,2,4,120
35,1,14,2,1,4,500
34,1,16,2,2,4,625
50,1,16,2,1,4,228
57,1,18,1,1,4,400
45,1,14,2,1,4,750
58,1,12,1,3,4,562
37,1,17,2,1,4,700
33,1,14,2,1,2,560
25,1,12,2,1,2,346
60,1,18,2,1,2,750
41,1,16,2,3,2,320
26,3,9,2,3,2,360
25,1,12,2,3,2,313
58,1,12,2,1,2,673
27,1,12,2,1,2,240
41,1,12,1,2,2,520
26,1,16,2,1,2,550
49,1,18,2,3,2,350
54,1,12,1,3,2,468
27,1,12,2,1,2,425
37,1,12,1,1,2,204
31,1,15,2,1,2,520
31,1,16,2,1,2,500
23,1,12,2,1,2,184
34,1,16,2,2,2,775
37,1,16,1,1,2,520
30,1,12,2,3,2,250
30,1,12,2,2,3,450
24,1,16,2,3,3,999
62,1,12,2,2,3,700
40,2,14,2,2,3,450
43,1,14,2,3,3,296
36,1,11,2,3,3,393
21,1,14,2,2,3,500
56,1,12,2,2,3,375
28,1,12,2,2,3,200
31,1,12,2,2,3,999
34,1,14,1,2,3,520
23,1,12,2,2,3,421
30,1,16,2,2,3,600
25,1,16,2,3,3,670
39,2,14,2,2,3,200
54,1,12,2,2,3,600
30,2,10,2,2,3,160
30,2,12,1,2,3,400
38,1,12,1,2,3,700
44,1,7,2,3,3,100
30,1,16,2,2,3,850
34,1,12,1,3,3,530
45,1,12,1,2,3,600
38,1,12,2,3,3,500
26,1,12,1,3,3,360
40,1,11,1,2,3,750
47,1,18,2,3,3,900
37,1,12,1,2,3,625
56,1,12,2,2,3,300
34,1,13,2,3,3,900
39,1,16,2,3,3,500
48,1,18,2,2,3,350
59,1,12,1,2,3,563
35,1,12,1,2,3,600
50,1,3,2,2,3,640
31,1,10,2,2,3,330
33,1,12,2,2,3,400
54,1,14,2,2,3,650
40,1,8,2,2,3,210
50,1,14,2,3,3,410
53,1,12,2,3,3,400
60,1,18,2,3,3,750
29,1,11,2,2,3,200
24,1,10,2,2,3,400
37,2,12,2,3,3,210
44,1,12,2,2,3,600
53,1,12,2,2,3,360
45,1,12,2,2,3,372
61,1,12,2,2,3,600
46,1,16,2,3,3,900
44,1,15,2,2,3,240
52,1,12,2,2,3,500
60,1,6,2,2,3,288
45,1,13,2,2,3,515
37,1,15,2,2,3,492
27,1,12,2,3,3,452
21,2,12,2,3,3,200
25,1,16,2,3,1,500
27,1,12,2,2,1,600
28,1,9,2,2,1,399
33,1,13,2,2,1,550
50,1,18,2,1,1,481
62,1,10,1,2,1,346
28,1,16,2,2,1,815
24,1,12,2,2,1,520
32,1,16,2,1,1,500
33,1,9,2,2,1,600
41,1,16,2,2,1,999
27,1,16,2,2,1,423
39,1,12,2,2,1,400
48,1,14,2,2,1,999
54,1,16,2,1,1,999
33,1,16,2,1,1,489
33,1,18,2,2,1,999
37,1,18,2,1,1,999
36,1,17,2,1,1,960
45,1,17,1,1,1,600
41,1,18,2,1,1,999
27,1,13,2,2,3,285
43,1,14,2,2,3,400
45,1,14,1,2,3,710
63,1,10,2,3,3,400
34,3,12,2,2,3,588
28,1,16,2,2,3,700
42,1,12,2,3,3,375
35,1,12,2,2,3,300
54,1,12,2,3,3,180
27,1,12,1,2,3,640
60,2,12,2,2,3,298
32,1,12,2,2,3,400
44,1,17,2,2,3,800
30,1,12,1,2,3,344
56,1,16,2,3,3,635
29,1,12,2,2,3,390
40,2,13,1,2,3,500
22,1,15,2,2,3,200
28,1,12,2,3,3,400
36,1,11,2,2,3,300
36,2,11,2,2,3,280
45,1,12,1,3,2,271
38,1,12,2,3,2,200
27,1,18,1,3,2,392
34,1,12,2,3,2,300
43,1,12,2,2,2,350
33,1,16,2,2,2,600
23,1,12,2,2,2,240
35,1,12,2,3,2,290
22,1,8,2,3,2,270
24,1,14,2,3,2,378
40,1,16,2,2,2,350
64,1,8,2,3,2,352
35,1,12,2,2,2,209
46,1,16,2,3,2,500
36,1,15,2,2,4,685
34,1,10,2,2,4,581
33,1,10,2,2,4,260
51,1,14,2,3,4,800
48,1,16,2,3,4,548
41,1,16,2,2,4,999
53,1,12,1,2,4,519
45,1,14,2,2,4,360
38,1,16,2,2,4,800
29,1,16,2,2,4,750
23,1,16,2,2,4,350
32,1,16,1,2,4,425
21,3,11,2,2,4,134
35,1,14,2,2,4,293
48,1,18,2,2,4,999
36,1,14,2,2,4,480
37,1,12,2,2,4,600
33,1,18,2,2,4,577
29,3,11,2,3,4,200
26,1,15,2,2,4,500
24,1,16,2,2,4,400
57,1,18,2,2,4,837
40,1,12,2,3,4,500
61,1,18,2,3,4,960
30,1,12,2,3,4,570
62,1,16,2,2,4,480
38,1,16,2,2,4,900
52,1,18,2,3,4,999
39,1,18,2,2,4,999
26,1,13,2,2,4,200
55,1,14,2,3,4,306
29,1,10,2,2,4,350
39,1,12,2,2,4,950
34,1,14,2,2,4,545
39,1,12,2,2,4,609
28,1,12,2,3,4,277
40,1,17,2,2,4,900
45,1,16,2,2,4,440
34,1,16,2,2,4,999
27,1,12,2,2,4,740
36,2,12,2,2,4,308
25,1,12,2,2,4,160
47,1,11,1,2,4,560
61,1,12,2,2,4,425
51,1,14,2,2,4,495
39,1,16,1,2,4,400
29,1,10,2,3,4,160
26,1,7,1,3,4,295
39,1,12,1,3,4,786
23,1,12,2,3,4,150
24,1,13,2,2,4,200
22,1,12,2,3,4,428
33,1,14,2,3,4,190
58,1,12,1,3,4,580
51,1,12,1,2,3,560
51,1,16,2,3,3,800
28,1,12,2,3,3,840
27,1,11,2,3,3,420
47,1,12,2,3,3,600
27,1,7,2,3,3,280
43,1,12,2,3,3,350
25,1,12,2,3,3,384
38,1,16,2,3,3,600
53,1,13,2,2,3,741
35,1,14,2,3,3,520
54,1,12,2,3,3,999
53,1,12,2,2,3,600
39,2,8,2,3,3,300
32,1,11,2,3,3,200
31,1,12,2,3,3,416
28,1,11,1,3,3,300
42,1,12,2,3,3,130
47,2,12,1,3,3,534
43,1,15,2,3,3,425
55,1,8,2,3,3,300
35,1,18,2,3,3,472
38,1,18,2,2,2,999
39,1,12,2,3,2,350
25,3,10,2,2,2,150
46,1,14,1,3,2,546
59,1,14,1,2,2,384
56,1,16,2,2,2,577
22,1,14,2,2,2,135
21,2,12,2,2,2,150
24,1,12,2,3,2,275
28,1,12,2,3,2,200
51,1,12,2,2,2,200
27,1,12,2,3,2,473
46,1,13,2,2,2,770
35,1,14,2,3,2,639
41,1,12,2,2,2,517
23,1,12,1,2,2,420
32,1,13,2,2,2,999
39,1,18,2,3,2,815
63,1,14,2,2,2,999
27,1,12,2,3,2,508
39,1,12,2,2,2,700
26,2,12,1,2,2,360
37,1,12,2,3,2,300
23,1,12,2,3,2,320
31,1,15,2,3,3,350
26,2,12,2,2,3,200
44,1,12,2,3,3,480
26,1,15,2,2,3,160
42,1,9,2,3,3,296
38,1,13,2,2,3,816
48,1,15,2,2,3,700
49,1,14,2,3,3,916
35,1,12,2,2,3,380
58,1,10,2,3,3,213
44,1,13,1,2,3,440
45,1,11,2,3,3,999
44,1,12,2,3,3,210
35,1,18,2,2,3,550
31,2,12,2,2,3,174
23,1,12,2,3,3,436
21,1,12,2,3,3,250
56,1,12,2,2,3,304
28,1,12,2,2,3,575
43,1,12,2,3,3,950
41,1,12,1,3,3,416
35,1,15,2,2,3,999
29,1,12,2,2,3,270
44,1,13,2,3,3,500
41,1,10,2,3,3,196
57,1,14,2,2,3,650
28,1,12,2,2,3,413
30,1,12,2,3,3,260
25,1,12,2,3,3,180
28,1,12,2,3,3,680
34,1,12,1,3,3,284
37,1,11,2,3,3,520
34,1,7,2,3,3,260
28,1,14,2,3,3,999
45,1,12,1,3,3,560
31,1,9,2,2,3,258
48,1,12,1,3,3,523
31,1,15,2,3,3,600
47,1,18,2,3,3,750
29,1,12,1,3,3,500
45,1,12,1,3,3,490
62,1,13,2,3,2,525
27,1,16,2,2,2,400
41,1,15,2,2,2,325
34,1,16,2,2,2,445
54,1,12,2,3,2,280
36,1,14,2,3,2,488
27,1,16,2,2,2,350
22,1,13,2,2,2,158
21,1,14,2,2,2,120
60,1,12,1,3,2,514
25,1,12,2,3,2,375
37,1,16,2,2,2,75
23,1,10,2,2,2,225
45,1,16,2,2,2,800
25,1,16,2,3,2,430
56,1,12,1,3,2,600
32,1,12,2,2,2,500
45,1,12,2,2,2,240
27,1,16,2,3,2,400
38,1,15,2,2,2,775
36,1,12,2,3,2,594
50,1,11,2,2,2,354
57,1,12,2,2,2,150
52,1,14,2,3,4,320
32,1,16,1,2,4,500
42,1,12,2,3,4,396
46,1,11,2,2,4,320
37,1,16,2,2,4,510
41,1,18,1,2,4,840
33,1,16,2,2,4,500
35,1,16,2,2,4,500
57,1,12,2,2,4,390
39,1,14,2,3,4,300
31,1,12,1,2,4,558
39,3,15,1,2,4,360
37,1,12,1,2,4,487
51,1,18,2,2,4,700
27,1,12,2,2,4,400
35,1,14,2,3,4,562
45,1,12,2,2,4,750
22,1,13,2,2,4,234
28,1,13,2,2,4,300
52,1,14,2,2,4,450
39,1,18,2,2,4,400
46,1,12,2,2,4,326
31,3,12,2,3,4,240
48,1,16,2,2,4,999
27,3,3,2,3,4,144
52,1,18,2,2,4,999
25,1,12,2,3,4,338
32,1,12,1,3,4,400
41,1,18,2,3,4,673
42,1,12,2,3,4,575
34,1,18,2,2,4,673
37,3,16,2,2,4,442
38,1,0,2,3,4,221
60,1,12,2,3,4,480
28,1,12,2,3,4,923
33,3,12,2,3,4,280
54,1,18,2,2,4,999
54,1,18,2,2,4,999
52,3,10,2,3,4,393
30,3,6,2,3,4,160
62,1,8,1,3,4,500
30,1,2,2,3,1,110
26,1,12,2,3,1,495
24,1,16,2,3,1,600
40,1,16,2,3,1,999
26,1,12,2,3,1,160
54,1,8,2,3,1,230
26,1,10,2,2,1,200
34,1,17,2,3,1,800
39,1,12,2,3,1,440
56,1,6,1,3,1,560
27,1,12,1,3,1,400
27,1,11,2,2,1,240
30,1,15,2,3,1,365
37,1,14,2,2,1,450
24,1,13,2,3,1,600
64,1,16,2,3,1,740
27,1,16,2,2,1,675
50,1,12,2,3,1,525
37,1,13,2,3,1,999
23,1,12,2,3,1,320
53,1,10,2,3,1,600
45,1,16,1,3,1,430
52,1,14,2,2,4,615
33,1,12,1,2,4,782
24,1,12,1,2,4,715
55,1,16,1,2,4,966
38,1,16,1,3,4,500
51,1,16,2,2,4,500
28,1,12,1,2,4,400
35,1,11,1,2,4,379
43,1,12,2,2,4,266
29,1,18,2,2,4,612
22,1,12,2,2,4,300
22,1,12,1,2,4,200
25,1,12,2,2,4,375
54,1,12,1,2,4,458
44,1,16,2,2,4,600
36,1,18,1,2,1,400
36,1,14,1,2,1,300
38,1,17,2,2,1,646
29,1,18,2,2,1,350
53,1,0,2,2,1,280
50,1,12,2,2,1,548
22,1,14,2,2,1,240
34,1,13,1,2,1,999
29,1,12,1,2,1,311
55,3,7,1,2,1,364
45,1,16,2,2,1,500
40,1,18,2,2,1,640
33,1,17,2,2,1,180
32,1,10,2,2,1,600
50,1,11,1,2,1,602
31,1,18,2,2,1,443
44,1,9,2,2,1,296
38,1,12,1,3,4,396
39,1,14,2,3,4,450
37,1,10,2,2,4,999
41,1,16,1,2,4,359
29,1,12,2,3,4,306
37,1,12,2,3,4,600
21,1,14,2,2,4,275
28,1,12,2,2,4,536
38,1,13,2,3,4,700
26,1,14,2,3,4,480
35,1,14,1,3,4,480
30,1,12,2,2,4,457
38,1,16,1,3,4,592
22,1,12,2,3,4,196
29,1,14,2,2,4,280
24,1,17,2,2,4,293
26,1,12,2,3,4,500
31,1,12,1,3,4,535
55,1,14,2,3,4,600
57,1,12,2,3,4,500
59,1,16,2,3,4,410
49,1,17,2,3,4,600
46,3,12,2,3,1,428
27,1,12,1,2,1,360
27,1,16,2,3,1,350
36,1,12,2,3,1,564
28,1,13,2,3,1,473
21,1,12,2,2,1,320
27,1,14,2,2,1,440
21,1,12,2,1,1,480
35,1,16,2,1,1,300
27,1,14,2,2,1,560
29,1,16,1,3,1,300
40,1,12,1,1,1,640
39,1,18,1,1,1,475
56,1,12,2,3,1,400
26,1,17,2,1,1,640
23,1,12,2,1,1,250
23,1,14,2,1,1,450
28,1,13,2,2,4,500
26,1,11,2,2,4,250
34,1,14,2,3,4,700
49,1,13,2,2,4,500
38,1,12,1,2,4,777
21,1,9,2,2,4,200
31,1,16,2,2,4,750
23,1,16,2,3,4,260
27,1,16,2,2,4,875
23,1,15,1,2,4,434
21,1,12,2,2,4,384
61,1,12,1,2,4,480
31,1,12,2,2,4,358
25,1,10,1,2,4,220
53,1,9,2,2,4,224
34,1,16,2,2,4,500
50,1,12,2,3,4,375
53,1,12,2,2,4,900
56,1,12,2,2,4,134
55,1,12,2,2,4,432
33,1,13,2,3,4,475
25,1,13,1,3,4,776
28,1,12,2,2,4,340
27,1,18,2,3,4,227
46,1,12,1,2,4,760
53,1,13,2,3,4,200
58,1,16,2,3,4,600
31,1,12,2,3,4,650
49,1,16,2,3,4,500
42,1,17,2,3,4,200
48,1,17,1,3,4,488
61,1,13,2,3,4,405
47,1,8,2,3,4,600
60,1,10,2,3,4,400
36,1,18,2,3,4,680
30,1,12,2,3,4,345
54,1,16,2,3,4,999
29,1,16,2,3,4,600
22,1,13,2,3,4,146
42,1,18,2,3,4,300
39,1,18,2,3,4,768
32,1,16,2,3,2,261
54,1,8,1,3,2,560
26,1,14,2,3,2,400
26,1,12,2,3,2,264
21,1,15,2,2,2,300
45,1,12,2,3,2,420
40,1,12,2,3,2,340
38,1,13,2,3,2,200
43,1,12,2,3,2,200
21,1,12,2,3,2,203
25,1,16,2,3,2,300
38,1,12,2,3,2,262
44,1,12,1,2,2,500
34,1,17,2,3,2,800
32,1,12,1,2,2,396
45,1,8,2,3,2,223
51,1,12,2,2,2,674
21,1,12,2,2,2,303
24,1,12,2,3,2,245
26,1,12,2,3,2,280
44,1,12,1,3,2,614
27,1,12,2,3,2,284
31,1,16,2,3,2,650
40,1,12,2,3,2,600
28,1,17,2,3,2,600
47,1,8,2,3,2,250
46,1,17,2,3,2,916
26,1,16,2,3,2,174
33,1,14,2,3,2,500
32,1,12,2,3,2,180
24,1,13,2,3,2,350
24,1,12,2,3,2,360
40,1,14,2,3,2,400
29,1,12,2,3,2,474
56,1,16,2,3,2,850
40,1,15,2,3,2,320
28,1,14,2,3,2,324
44,1,12,2,3,2,360
45,1,18,2,1,3,999
31,2,12,2,1,3,400
36,1,13,2,1,3,480
33,3,12,1,1,3,296
43,2,9,2,1,3,500
27,2,12,2,1,3,240
26,1,16,2,1,3,375
36,1,18,2,1,3,600
36,2,14,2,1,3,529
25,2,12,2,1,3,580
31,1,18,2,1,3,464
43,2,12,2,1,3,360
40,1,18,2,1,3,999
24,1,12,2,3,3,242
43,1,12,1,3,3,500
58,1,8,2,1,3,390
22,1,12,2,3,3,290
42,1,12,1,1,3,320
60,1,10,1,1,3,560
22,1,13,2,1,3,445
30,1,17,2,1,3,840
38,1,12,2,1,3,554
33,2,12,1,1,3,240
25,1,12,1,1,3,416
33,1,14,2,3,3,563
29,1,18,2,1,3,667
35,1,14,2,1,3,999
51,2,14,2,3,3,750
31,1,10,2,3,3,252
32,1,12,2,1,3,600
29,1,12,2,3,3,440
49,1,12,2,3,3,500
27,1,12,2,3,1,380
52,1,18,1,2,1,600
49,1,8,1,3,1,380
32,1,13,1,2,1,266
56,1,15,2,2,1,389
23,1,12,2,2,1,200
47,1,10,2,3,1,383
36,1,18,2,3,1,400
32,1,12,2,3,1,428
25,1,12,2,3,1,320
59,1,13,2,3,1,306
41,1,12,2,3,1,385
36,1,18,2,2,1,486
24,1,12,2,3,1,350
33,1,12,2,2,1,400
59,1,12,2,3,1,400
32,1,18,1,2,1,457
27,1,10,2,3,1,285
33,1,12,2,3,1,520
26,1,8,2,3,4,800
54,1,16,2,3,4,200
38,1,12,1,3,4,999
41,1,17,1,3,4,585
21,1,12,2,3,4,117
36,1,12,2,3,4,200
27,1,16,2,3,4,275
40,1,16,2,3,4,250
35,1,12,1,3,4,700
42,1,14,2,3,4,692
41,1,18,2,3,4,700
35,1,14,2,2,4,650
25,1,13,2,3,4,700
41,1,16,2,2,4,962
57,1,8,1,3,4,840
45,1,16,2,3,4,999
39,1,14,2,2,4,999
