gvkey	year	gvkey	year	Y	K	L	M	VA	i	naics_4digit
178943	2007	178943	2007	116.03980834422286	3.879651623119557	0.281	105.46426434104121	10.575544003181648	6.072993589223403	3344
178943	2008	178943	2008	143.59758495909375	12.747204833535768	0.297	135.77643171806164	7.821153241032096	7.391179071407991	3344
178943	2009	178943	2009	116.305	18.396494360139574	0.262	107.906274	8.39872600000001	2.107	3344
178943	2010	178943	2010	212.6742468691201	19.796913966635866	0.3	156.1972201428369	56.47702672628321	3.5661057099146225	3344
178943	2011	178943	2011	247.71512986545054	23.486	0.344	180.52456788725434	67.19056197819619	4.1520015470895375	3344
178943	2012	178943	2012	330.8661530707754	27.350045207507428	0.693	256.1577733663845	74.7083797043909	8.597018890480753	3344
178943	2013	178943	2013	266.0867067440858	38.820510289690574	0.639	246.06662221219145	20.02008453189437	7.820888238164959	3344
178943	2014	178943	2014	195.68334303483348	44.41597369947786	0.316	228.51381595743592	-32.83047292260245	11.121162331308732	3344
178972	2011	178972	2011	1.403659479426166	9.118655152785012	0.039	14.079383214500474	-12.675723735074307	0.08897478091156098	3254
178972	2012	178972	2012	2.3667196341043035	6.213094313877714	0.03	19.719961997965378	-17.35324236386107	0.0796379751342134	3254
178972	2013	178972	2013	3.405917080594719	5.905847773010644	0.023	14.023091331761243	-10.617174251166524	0.12243194360710477	3254
178995	2009	178995	2009	86.94	2.549042149598152	0.056	76.51011199999999	10.429888000000005	17.346	3314
178995	2010	178995	2010	59.779434769006166	19.946953347183282	0.13	54.754249661069984	5.0251851079361805	14.084646940214743	3314
178995	2011	178995	2011	82.28950385819208	34.634	0.116	74.0158046422263	8.27369921596578	2.8866922223735676	3314
178995	2012	178995	2012	85.80089368382916	41.882455774407255	0.098	76.6349116380178	9.165982045811361	0.7867715695426056	3314
178995	2013	178995	2013	109.01500525014396	43.027702454383814	0.058	104.13582969210447	4.879175558039495	0.1591647639529706	3314
178995	2014	178995	2014	104.64814487111424	43.642855752952855	0.053	90.78567805108239	13.86246682003185	0.0	3314
179026	2008	179026	2008	74.12090937696664	12.511875141370732	0.128	66.32394587791063	7.796963499056004	1.533080966149016	3344
179058	2010	179058	2010	70.62335313621205	15.825969435492256	0.251	54.84843894328469	15.774914192927353	13.026797132914968	3351
179058	2011	179058	2011	61.59423018981622	28.430265099475907	0.223	50.223307095510705	11.370923094305516	10.127515151515153	3351
179058	2012	179058	2012	76.4186973694016	37.944904074947985	0.268	58.73302034428795	17.685677025113645	4.7308008174334875	3351
179058	2013	179058	2013	93.98142090802041	40.243	0.277	73.71707631633055	20.264344591689866	4.097809513888231	3351
179058	2014	179058	2014	80.45345370604012	43.00924962079529	0.233	66.80647096756103	13.646982738479089	2.0013719455671324	3351
179186	2008	179186	2008	4.782808285993	34.617250105440746	0.033	33.966259252883454	-29.183450966890454	52.63969593250019	3251
179186	2009	179186	2009	5.792	67.60078309980422	0.013	19.628650999999998	-13.836650999999998	0.79	3251
179186	2012	179186	2012	14.352494093710327	62.74377139218339	0.164	8.075983891172934	6.276510202537393	11.438823981336604	3251
179186	2013	179186	2013	21.522586255916245	41.911905399716815	0.134	16.243817838208486	5.27876841770776	10.161851319389696	3251
179186	2014	179186	2014	22.521340552031088	39.9075810340209	0.114	19.30093998073538	3.22040057129571	3.0008617952555903	3251
179202	2008	179202	2008	2114.655443675267	267.5668933502532	2.1	1769.9142542479547	344.7411894273127	228.39230180730672	3342
179202	2009	179202	2009	1903.559	2852.112278875042	2.4	1522.8428000000001	380.71619999999984	213.921	3342
179202	2010	179202	2010	2377.616484917151	3082.7471013785403	2.3	1868.2331519210152	509.3833329961356	194.18250012337757	3342
179202	2011	179202	2011	2842.76243321426	3334.1693721454903	4.2	2072.342725372919	770.4197078413407	364.6992844710888	3342
179202	2012	179202	2012	3210.8698558982956	4717.496586832051	4.0	2355.1453874083295	855.7244684899661	486.73586534721096	3342
179202	2013	179202	2013	3367.377254354829	5141.335243493517	4.0	2450.738628203287	916.6386261515421	367.79010399068966	3342
179202	2014	179202	2014	3518.66058025183	5013.826542271503	4.4	2332.1564903036056	1186.5040899482246	627.7124448464932	3342
179249	2008	179249	2008	222.9482128934302	64.37893411665968	1.127	157.45434773687882	65.49386515655137	83.66143699410414	3336
179249	2009	179249	2009	197.83	161.76235308596395	0.69	166.46863000000002	31.361369999999994	11.836	3336
179249	2010	179249	2010	136.59548992217123	164.1151194164085	0.85	99.76641388944321	36.829076032728	6.824752475247524	3336
179249	2011	179249	2011	181.03308884408213	144.344	0.833	138.17545756504293	42.85763127903919	4.5632093667917	3336
179249	2012	179249	2012	200.41374980977022	137.491	0.753	156.38650129356262	44.027248516207614	5.447899359126514	3336
179249	2013	179249	2013	202.15547537603675	143.089	0.775	149.97324399044095	52.1822313855958	6.54462587340151	3336
179249	2014	179249	2014	222.53705599675325	139.999	0.857	163.11424223138437	59.42281376536889	6.021999185215361	3336
179417	2008	179417	2008	39.60237083110352	5.795024647483663	0.177	33.27665417975099	6.325716651352526	0.280756249813327	3359
179417	2009	179417	2009	64.328	6.877510595682051	0.2	55.5114	8.816600000000001	0.284	3359
179417	2010	179417	2010	75.18352504205275	7.069023734056574	0.27	57.60204964656237	17.58147539549039	0.7782371194321347	3359
179417	2011	179417	2011	102.87078186200664	7.391237978934513	0.394	79.8341556191624	23.036626242844232	0.6574545454545455	3359
179417	2012	179417	2012	86.52936135330502	10.761327319972521	0.343	80.47718906028766	6.0521722930173665	0.3514200042017609	3359
179417	2013	179417	2013	94.71037924524775	7.7	0.499	74.91738659090484	19.792992654342914	0.5454907048762702	3359
179417	2014	179417	2014	66.14424164260147	6.97637529865469	0.246	74.1842636984701	-8.040022055868631	0.8760057844191479	3359
179428	2013	179428	2013	0.35037546201060327	0.19019422296759203	0.014	7.879327011523089	-7.5289515495124855	0.011130176691554979	3254
179428	2014	179428	2014	1.566911349520045	0.19941566572369337	0.016	8.005101803567277	-6.438190454047231	0.0018143058012427995	3254
179438	2011	179438	2011	17.44351859805859	5.692503450655624	0.08	52.62451679408986	-35.18099819603127	0.527151658949141	3254
179438	2012	179438	2012	9.029686987666153	6.286663216011042	0.085	48.86695084117335	-39.837263853507196	0.4122436359888694	3254
179438	2013	179438	2013	14.406368638469388	6.612188949810206	0.079	51.74263040824177	-37.336261769772385	0.41738162593331174	3254
179438	2014	179438	2014	17.177068455840836	7.246376811594202	0.1	78.79014847045536	-61.61308001461454	0.6195854311244161	3254
179508	2010	179508	2010	49.356802416120054	7.212948585231193	0.358	16.538806096927935	32.81799631919212	3.6654199919506043	3254
179577	2007	179577	2007	542.4367091997987	166.59162641266107	2.059	331.5903845123689	210.8463246874297	14.020675650729185	3339
179577	2008	179577	2008	620.5158192785917	191.70187898948126	2.2	390.94341171160085	229.57240756699088	18.63195762965924	3339
179577	2009	179577	2009	525.024	201.39634920988703	2.041	332.774207	192.249793	11.006	3339
179577	2010	179577	2010	540.7972460586709	211.82441456682398	2.16	337.41153462382755	203.38571143484336	12.402970297029702	3339
179577	2011	179577	2011	675.4059398225262	215.66200694506279	2.211	440.2586033916796	235.14733643084656	14.331268839715817	3339
179577	2012	179577	2012	3722.660173489576	218.9592905224917	16.286	2392.272051438138	1330.388122051438	79.36007595537622	3339
179577	2013	179577	2013	3942.8414788435402	864.9965024482863	17.759	2407.087373600112	1535.7541052434283	67.31265419891895	3339
179577	2014	179577	2014	4265.452834887517	1003.1653465346535	18.351	2597.4500530359624	1668.0027818515546	75.31480315543868	3339
179598	2008	179598	2008	7.130697576557449	23.245557280883364	0.081	33.0068284845355	-25.876130907978048	1.2984557828544134	3254
179598	2009	179598	2009	15.18	18.639814424293547	0.093	36.898810999999995	-21.718810999999995	0.528	3254
179598	2010	179598	2010	10.569581426077107	18.666270333432415	0.1	34.538624887924115	-23.96904346184701	2.0614306328592042	3254
179598	2011	179598	2011	7.958938235546776	19.507681286316963	0.103	36.469693325315696	-28.51075508976892	0.48696949982779075	3254
179598	2012	179598	2012	9.418114863671905	19.463	0.109	50.06510454763285	-40.646989683960946	0.2838859584196078	3254
179598	2013	179598	2013	3.437693375478735	19.53	0.129	62.48711554864282	-59.04942217316408	3.9131846218058715	3254
179598	2014	179598	2014	2.9777128242601387	21.56158278607258	0.161	93.39677151493008	-90.41905869066994	1.7498979452986803	3254
179621	2008	179621	2008	24951.70793737077	13854.635997154375	75.6	10113.047107815062	14838.66082955571	1108.2762723999879	3122
179621	2009	179621	2009	25035.0	13816.232301642594	77.3	9736.3171	15298.6829	715.0	3122
179621	2010	179621	2010	26290.970933828077	14432.892583391224	78.3	10169.985119047618	16120.985814780455	709.791741329192	3122
179621	2011	179621	2011	27656.773895178718	14951.661100369134	78.1	10706.87128131698	16949.902613861737	873.3581936966323	3122
179621	2012	179621	2012	26958.501589483632	14758.051612608288	87.1	9692.240226823611	17266.261362660025	1010.5359859902967	3122
179621	2013	179621	2013	26369.94112230848	15335.572694526089	91.1	9245.240199018424	17124.700923290053	1140.0233704790949	3122
179621	2014	179621	2014	24281.157978024847	15421.758635168284	82.5	9336.161118497794	14944.996859527053	1077.5902353315014	3122
179657	2008	179657	2008	695.6584184824983	373.82833134728077	3.4	316.836964996512	378.8214534859863	9.9930048965724	3339
179657	2009	179657	2009	649.1	379.647095341563	3.25	297.16274999999996	351.93725000000006	10.0	3339
179657	2010	179657	2010	747.5553781680304	379.66361039054186	3.85	338.779584913191	408.7757932548394	16.13861386138614	3339
179657	2011	179657	2011	860.4852770715837	402.97646515920627	4.2	418.47403641039125	442.0112406611925	21.226483673053995	3339
179657	2012	179657	2012	935.1696849794554	419.9077272828583	3.9	513.4926190838535	421.6770658956019	19.843342036553523	3339
179657	2013	179657	2013	1455.7893257110727	407.94956726145955	6.0	877.3609484091655	578.4283773019071	28.15601634743959	3339
179657	2014	179657	2014	1537.7662174751192	446.74173896990953	5.9	948.1369157973381	589.6293016777811	21.851042553979482	3339
179671	2012	179671	2012	4.55604038977308	8.287130613489312	0.061	34.27476143634238	-29.718721046569303	0.4422249913335144	3254
179671	2013	179671	2013	5.067482815714214	8.721869036461568	0.06	34.22882277189638	-29.161339956182164	0.5138431572601215	3254
179686	2011	179686	2011	32.27901383042694	19.51804512048872	0.161	88.38002748904734	-56.10101365862039	0.5902950518541197	3254
179686	2012	179686	2012	37.26721651911452	19.68279869457932	0.149	68.22214038893233	-30.95492386981781	0.2745167848744062	3254
179686	2013	179686	2013	27.605238071346147	19.822	0.114	64.01783820848594	-36.4126001371398	0.7512869266799611	3254
179686	2014	179686	2014	33.655794333543696	21.063	0.201	104.15254259806689	-70.49674826452319	0.11067265387581077	3254
179700	2008	179700	2008	5542.666886690804	1723.7944571395092	20.0	3385.7832050398465	2156.8836816509574	306.5659570605972	3121
179700	2009	179700	2009	5531.0	1915.4723536537977	19.0	3259.413	2271.587	317.0	3121
179700	2010	179700	2010	5446.04205318491	2097.19122229343	19.0	3194.5790816326535	2251.462971552257	244.8930832636483	3121
179700	2011	179700	2011	5249.957754871531	2232.1620114128805	19.0	3128.816513843062	2121.1412410284684	209.3333463152463	3121
179700	2012	179700	2012	5150.786150012888	2349.0796756339296	19.0	3036.8382163416104	2113.9479336712775	184.6907625910296	3121
179700	2013	179700	2013	5065.846715266808	2461.541664064614	19.0	2967.5893935682243	2098.2573216985834	170.05348609646498	3121
179700	2014	179700	2014	4992.944132209833	2552.0930910302045	19.0	2875.7400504107086	2117.2040817991237	158.88147442008258	3121
179731	2013	179731	2013	83.02727744050307	11.42	0.202	43.982904353352396	39.044373087150674	4.753512962018272	3254
179731	2014	179731	2014	184.4463081675358	16.242110119661138	0.382	109.23138140631745	75.21492676121832	20.17961627432304	3254
179738	2008	179738	2008	53.46854610365629	3.6050995163483184	0.089	34.7310107103287	18.73753539332759	0.6665334266013792	3332
179738	2009	179738	2009	47.014	4.274243901370343	0.13	32.54751	14.46649	7.687	3332
179738	2010	179738	2010	45.752344841349036	20.887915375574313	0.129	40.24261225304331	5.5097325883057255	9.432673267326733	3332
179738	2011	179738	2011	27.31948218929897	27.132007594683724	0.096	38.378812230306934	-11.05933004100796	1.9055373014257606	3332
179738	2012	179738	2012	40.54938365545579	22.789	0.116	37.90467965302086	2.6447040024349397	2.6679325896036077	3332
179738	2013	179738	2013	40.340190244131016	25.022772277227723	0.112	32.90246567639754	7.437724567733473	1.0659735954950371	3332
179738	2014	179738	2014	28.063864523091393	25.18585288786795	0.124	34.33130966545837	-6.267445142366974	2.372134365393874	3332
179817	2008	179817	2008	1778.0860656562609	1419.8787376826367	2.9	1398.1885151862812	379.8975504699797	81.64071904341546	3221
179817	2009	179817	2009	1360.854	1501.8125637104995	2.8	1154.3956	206.45839999999998	34.216	3221
179817	2010	179817	2010	1553.7020189311086	1488.5491149621876	2.8	1277.7251698573393	275.9768490737692	73.19875560326405	3221
179817	2011	179817	2011	1611.2785541898186	1561.9011312823259	2.6	1287.9403565882772	323.33819760154154	87.52969466611077	3221
179817	2012	179817	2012	1378.1420560747663	1649.7383008098248	2.2	1133.8362616822428	244.30579439252344	57.249749151894505	3221
179817	2013	179817	2013	1272.3399382563368	1516.8229306188052	2.1	1027.8953105962753	244.44462766006168	38.60065505292638	3221
179817	2014	179817	2014	1170.5030061205698	1569.7170763873146	1.63	1025.7940671998845	144.7089389206854	39.3143895743744	3221
179819	2009	179819	2009	585.01	477.0382503575878	1.964	442.04342799999995	142.96657200000004	16.153	3323
179819	2010	179819	2010	794.5162125042298	483.5971023854566	2.109	608.5716933059973	185.94451919823237	14.606797320764077	3323
179819	2011	179819	2011	816.4759328950788	501.22156600378355	2.34	623.2457145057124	193.2302183893664	24.63359090643673	3323
179819	2012	179819	2012	783.5237852194213	546.2412780235219	2.228	620.2520883545523	163.271696864869	40.947687135256984	3323
179819	2013	179819	2013	897.2375794678597	583.7193642390257	2.565	697.6127807864375	199.62479868142222	36.026290045304734	3323
179819	2014	179819	2014	555.5458099672485	570.4017580436131	2.206	382.76114247324364	172.7846674940049	31.539682539682545	3323
179834	2014	179834	2014	22.674128940113594	15.084719076628678	0.068	17.687441458796958	4.986687481316638	0.664943076155486	3254
179840	2011	179840	2011	44.12748741494148	14.651662519791902	0.239	44.49068860087092	-0.36320118592943934	1.620576290852833	3345
179840	2012	179840	2012	53.828826512245044	16.78240217145442	0.278	52.91763471606513	0.9111917961799176	2.2619239636801804	3345
179840	2013	179840	2013	73.02468249245985	19.72926869531723	0.325	67.8715710211535	5.153111471306348	3.234223073168901	3345
179840	2014	179840	2014	118.92609499300471	22.530083503550753	0.474	115.42576922684148	3.5003257661632188	6.833496409252866	3345
179841	2010	179841	2010	101.08442263224954	40.976381273724165	0.291	84.4640970223208	16.620325609928745	6.8616191065170655	3254
179841	2011	179841	2011	106.40408899579074	46.78611330347167	0.347	92.53168112705094	13.872407868739803	10.271325245876547	3254
179841	2012	179841	2012	74.23680648388697	55.64256149008994	0.154	79.1447995224523	-4.907993038565336	2.747978600807622	3254
179841	2013	179841	2013	26.693760139146725	50.822	0.125	44.117413409596445	-17.423653270449723	1.0898298010480918	3254
179841	2014	179841	2014	29.31793270667951	37.21078619037802	0.091	33.244082771448504	-3.9261500647689953	0.2739601759876627	3254
180150	2008	180150	2008	36.3204947645582	2.0826602916155155	0.09	36.02453411711877	0.29596064743942924	3.4572316175368845	3369
180150	2009	180150	2009	45.894	5.543339891216295	0.1	46.4467	-0.5527000000000015	0.421	3369
180150	2010	180150	2010	39.232991492023146	5.857328836632395	0.041	39.96707403031897	-0.7340825382958192	0.30096328049975746	3369
180150	2011	180150	2011	8.44755950763018	6.0114475222008	0.024	8.192210616238885	0.2553488913912944	0.006782091403214711	3369
180157	2014	180157	2014	0.676752914604577	0.2886002886002886	0.024	4.7352575812933875	-4.058504666688811	0.06622216174536218	3259
180231	2009	180231	2009	18.658	4.187051876845213	0.017	20.225159	-1.5671590000000002	0.398	3254
180231	2010	180231	2010	21.9876362606767	4.4782238804440295	0.013	14.573320749374735	7.414315511301968	0.014724504520422886	3254
180279	2009	180279	2009	198.71	37.601436338553924	0.5	132.8085	65.9015	8.761	3345
180363	2014	180363	2014	6.994220613146444	2.4304477082131606	0.07	30.14471717540771	-23.150496562261264	0.7638227423232186	3254
180466	2009	180466	2009	841.6	365.36686663590217	3.3	580.3190999999999	261.2809000000001	19.8	3332
180466	2010	180466	2010	878.4673717820795	397.5542224273189	3.3	602.6383955298343	275.8289762522451	24.05940594059406	3332
180466	2011	180466	2011	931.0072762338915	400.69233118770995	3.3	656.9133962576585	274.093879976233	20.1603132602522	3332
180466	2012	180466	2012	872.4889666717395	399.84716353501756	3.2	610.0791355957999	262.4098310759397	23.45122240683598	3332
180466	2013	180466	2013	875.4978679537041	403.08021485724475	3.3	609.402933320838	266.09493463286617	27.49684539616174	3332
180466	2014	180466	2014	907.7912135550697	416.92636452675634	3.5	613.6343931302287	294.15682042484104	33.98022295470538	3332
180474	2014	180474	2014	1870.9352343451117	642.3107616248515	7.3	1081.146205596663	789.7890287484486	56.11577964519142	3329
180483	2012	180483	2012	4249.476171369979	2104.0	15.0	2806.437519504257	1443.0386518657215	219.86215598742004	3261
180483	2013	180483	2013	4059.8981312412093	2300.0	15.0	2611.7804317627842	1448.1176994784248	227.701453859492	3261
180483	2014	180483	2014	4284.368708035568	2527.983776368372	16.0	2805.3057732689267	1479.062934766641	202.24444298117717	3261
180597	2010	180597	2010	376.13955935015275	89.8387433306507	2.2	135.53705464624596	240.60250470390682	19.173863692444357	3344
180597	2011	180597	2011	239.27670657511402	106.631	0.5	148.90208875940667	90.37461781570738	20.824792109843354	3344
180597	2012	180597	2012	98.06835831027637	82.31653753146128	0.375	85.1362331958487	12.932125114427663	10.130269362505572	3344
180597	2013	180597	2013	32.68429799544513	44.518468381357565	0.2	39.317179260961446	-6.632881265516317	2.1004617637121297	3344
180597	2014	180597	2014	40.12131981250574	48.713	0.22	45.15311009670863	-5.03179028420289	2.875366920818949	3344
180636	2010	180636	2010	94.61821929662509	101.82567546939399	2.032	109.35969741460615	-14.74147811798107	175.70611387046563	3359
180636	2011	180636	2011	149.84464447122627	187.79506784942706	1.983	231.02174035854173	-81.17709588731546	119.54230303030303	3359
180679	2009	180679	2009	185.48	66.86806399036615	1.886	47.586522000000016	137.89347799999996	9.638	3343
180698	2010	180698	2010	12.850738521070266	0.5702942121448571	0.027	22.588644235760466	-9.737905714690202	0.06675108715925043	3254
180698	2011	180698	2011	4.721243879391806	0.6466380543633762	0.035	22.02186238295679	-17.300618503564984	0.07558072787111095	3254
180698	2012	180698	2012	16.89493110029342	0.7723664449688908	0.044	37.814694680555895	-20.919763580262476	0.2726429501653659	3254
180698	2013	180698	2013	24.98787483484689	1.0513716356107659	0.041	52.24425768902715	-27.25638285418026	0.23466122524695082	3254
180698	2014	180698	2014	22.51635832198492	1.2049271670779271	0.035	45.19035440263062	-22.6739960806457	0.07438653785095478	3254
180833	2009	180833	2009	2826.5	1163.467837818164	5.6	1697.4112	1129.0888	95.8	3115
180833	2010	180833	2010	3035.714285714286	1167.5361631491583	6.5	1859.7141697588127	1176.000115955473	171.62425835224784	3115
180833	2011	180833	2011	3270.2176291144533	1271.565721573397	6.6	2081.85238218056	1188.365246933893	106.61396010009055	3115
180833	2012	180833	2012	3351.920268064267	1296.4199917970352	6.8	2150.637683649798	1201.2825844144688	119.04420137991754	3115
180833	2013	180833	2013	3548.4579451094346	1437.8614368328417	7.2	2258.0191077960144	1290.4388373134202	228.38468188597867	3115
180833	2014	180833	2014	3596.6980170156535	1581.7136482601793	7.7	2319.0433385266697	1277.654678488984	174.3957830987495	3115
180937	2012	180937	2012	0.6448790138487294	2.5801980198019803	0.02	5.417820727438746	-4.772941713590017	4.781390932826963	3332
180937	2013	180937	2013	0.9268544116957967	7.406007385653223	0.024	4.436110772691064	-3.5092563609952676	0.014125091813096784	3332
180937	2014	180937	2014	0.9435789590193419	5.666271065748872	0.031	5.387295350360182	-4.443716391340841	0.4314655012777304	3332
181070	2013	181070	2013	0.8206980036521062	0.48926706633146394	0.011	5.928392047436344	-5.107694043784239	0.0	3345
181290	2009	181290	2009	19.071	1.3949745148886703	0.093	16.096811000000002	2.974188999999999	0.46	3344
181290	2010	181290	2010	31.511117405466646	1.8520174471171522	0.098	18.93444069031096	12.576676715155685	0.7708631495829837	3344
181290	2011	181290	2011	37.10044369408786	2.645	0.109	23.120590082253266	13.97985361183459	0.6555791916457165	3344
181290	2012	181290	2012	45.64249200292112	3.323	0.124	21.769021733540416	23.8734702693807	0.5408123570879626	3344
181290	2013	181290	2013	35.8686062496153	3.3450130780239844	0.149	27.210039188329674	8.658567061285622	1.5429665502871945	3344
181290	2014	181290	2014	26.202220111720433	4.85979501063624	0.15	30.037478426927276	-3.835258315206844	1.291376668451271	3344
181617	2009	181617	2009	109.564	1.0775690519780305	0.162	78.36357399999999	31.200426000000007	0.635	3254
181617	2010	181617	2010	118.27379547921286	1.777	0.147	88.57031570006133	29.703479779151532	0.3681126130105722	3254
181617	2011	181617	2011	87.12481745554506	2.271500230683904	0.116	66.94239326518341	20.182424190361655	0.5893383337798018	3254
181617	2012	181617	2012	97.59796874080426	2.80318395775133	0.105	68.93663244802045	28.661336292783815	0.2576522724930434	3254
181794	2009	181794	2009	53.319	7.34289329396879	0.53	8.527309999999996	44.79169	1.186	3254
181794	2010	181794	2010	75.70666792506253	5.417123645719088	0.502	25.582509555943563	50.12415836911897	1.4390749084626635	3254
181794	2011	181794	2011	79.00180396873121	7.1549391069012165	0.504	36.83546087105918	42.166343097672026	0.10619570624928247	3254
181794	2012	181794	2012	41.4642553871247	8.891	0.439	27.807279239286704	13.656976147838002	0.030918272699165205	3254
181794	2013	181794	2013	44.092954024718615	8.79347409959655	0.438	18.481531282926095	25.61142274179252	0.9108194592589157	3254
181794	2014	181794	2014	50.99893712425682	9.594970627640935	0.408	26.01620221211014	24.98273491214668	2.602621671882796	3254
181931	2012	181931	2012	1751.685981308411	3408.3245867226456	3.86	1320.5948037383178	431.09117757009346	194.73075636676384	3221
181931	2013	181931	2013	1731.2318502029113	3130.9916049518415	3.86	1336.0076217696796	395.2242284332317	86.00465182512936	3221
181931	2014	181931	2014	1775.8129163883223	2876.181891269657	3.29	1372.9701554516403	402.84276093668194	87.15628132700002	3221
182012	2009	182012	2009	14.826	4.791809021789825	0.098	16.206446	-1.3804459999999992	0.834	3344
182012	2010	182012	2010	27.18756954700872	8.899636987098756	0.083	23.14761365245716	4.039955894551561	1.1419829245422692	3344
182012	2011	182012	2011	33.21837778852984	9.907287186561712	0.08	31.109235219633725	2.109142568896114	2.391220266872945	3344
182012	2012	182012	2012	37.783240591218124	12.724671376196012	0.084	34.34098515783302	3.4422554333851085	1.8605842671043766	3344
182012	2013	182012	2013	29.674388067051026	15.297	0.076	26.79091487309957	2.8834731939514566	1.4416037842099336	3344
182012	2014	182012	2014	33.64582375948449	15.663031140502394	0.077	30.26648284876893	3.379340910715563	1.1021470637103772	3344
182015	2009	182015	2009	46.101	174.12978778467908	0.189	136.769003	-90.668003	0.631	3254
182325	2010	182325	2010	1.7652295304185972	0.4033900662712252	0.023	4.508570214660004	-2.743340684241407	0.0996890884864038	3342
182383	2010	182383	2010	11.797461186352697	2.7193167439898778	0.031	18.30653956868482	-6.509078382332122	0.06380618625516585	3254
182383	2011	182383	2011	16.917790567820635	2.7029243242689187	0.017	17.918074048621254	-1.000283480800618	0.05644636638475374	3254
182383	2012	182383	2012	8.068706333392186	2.6475743381064154	0.015	17.082049083158875	-9.013342749766691	0.040287446244366774	3254
182491	2009	182491	2009	161.543	16.85044533085624	0.308	112.64411600000001	48.898883999999995	5.094	3314
182491	2010	182491	2010	322.01133242951994	23.42446289114665	0.346	255.342062085028	66.66927034449195	2.2438094102923207	3314
182491	2011	182491	2011	493.5797514642536	25.496692202376597	0.354	423.98405590504825	69.5956955592054	16.50678134303672	3314
182491	2012	182491	2012	687.3845658387344	47.262954073297166	0.391	602.6094472847309	84.77511855400347	8.920236983978816	3314
182491	2013	182491	2013	762.7332926870575	57.096	0.402	674.4724418250178	88.26085086203979	7.386950384174475	3314
182638	2013	182638	2013	2.8121066725234622	0.4946108833867215	0.022	4.205705307439539	-1.3935986349160765	0.03515072058977209	3121
182638	2014	182638	2014	2.743223511946033	0.410530244308558	0.026	3.4509507068103407	-0.7077271948643076	0.013084356716947979	3121
182791	2010	182791	2010	40.80664414186578	38.00908124434906	0.316	77.17116555728651	-36.36452141542073	1.918768198193752	3342
182791	2011	182791	2011	73.3649718444703	37.906	0.374	98.83925097025912	-25.47427912578881	3.4152001547089537	3342
182961	2010	182961	2010	34.95163040913596	16.59110080134964	0.258	9.470333632202351	25.481296776933604	5.22032766930726	3251
182961	2011	182961	2011	35.38269908083498	21.993419501645125	0.258	11.055596598230395	24.327102482604587	2.2243695227890248	3251
182961	2012	182961	2012	40.83369065334914	23.64582504178938	0.276	15.231168394414032	25.602522258935103	6.973475869693533	3251
183100	2009	183100	2009	2.268	45.359609627307236	0.038	5.947825999999999	-3.6798259999999994	1.334	3272
183101	2010	183101	2010	0.08494172054173942	24.668323201845855	0.152	37.199799915058286	-37.11485819451654	2.0957878100735243	3254
183101	2011	183101	2011	0.1589210548921914	7.158919047998089	0.081	25.83797783695559	-25.6790567820634	0.08897478091156098	3254
183322	2012	183322	2012	3.2099948714068316	0.1492083124736186	0.069	13.22990053892266	-10.019905667515827	0.06277346275285056	3254
183322	2013	183322	2013	7.338651681634975	0.12054647736405037	0.069	25.345744485140397	-18.007092803505426	0.03802810369614618	3254
183322	2014	183322	2014	12.47716477895506	0.14522218995062444	0.1	52.078752449596436	-39.60158767064138	0.028121739919263394	3254
183377	2010	183377	2010	328.4601533574767	23.46278821098965	1.336	188.96985857931904	139.49029477815768	3.726990080442185	3341
183377	2011	183377	2011	446.34595785420896	26.173618437068896	1.583	253.1059306766593	193.24002717754965	3.5041578031328564	3341
183377	2012	183377	2012	548.8814375199285	31.614454479517523	1.954	314.0232414140687	234.85819610585972	20.95220926591838	3341
183377	2013	183377	2013	631.2162744414125	56.858	2.308	398.5233427029689	232.6929317384436	13.024176896797687	3341
183377	2014	183377	2014	786.703838730431	77.4317721956275	2.854	520.0805694269987	266.62326930343227	29.720124799232007	3341
183455	2014	183455	2014	0.22087886538014417	7.536563199760149	0.1	1.0582256618062245	-0.8373467964260802	1.0151040957953463	3254
183517	2014	183517	2014	13.388659919066177	1.7417862715371761	0.106	2.46029850188316	10.928361417183016	6.99228744113612	3351
183547	2008	183547	2008	16.686005349276275	1.2954163006551165	0.114	16.818163939584643	-0.13215859030836946	0.13115145011773824	3345
183547	2009	183547	2009	13.224	1.3682560445150374	0.088	14.908176000000001	-1.6841760000000008	0.048	3345
183559	2009	183559	2009	4.644	1.7973789080152827	0.053	9.540731	-4.896730999999999	0.036	3261
183559	2010	183559	2010	4.553587055872115	1.788468085958623	0.053	7.8889189241749476	-3.335331868302833	0.061633894665685834	3261
183559	2011	183559	2011	4.849195158129911	1.7704432116320523	0.055	7.387743329609757	-2.5385481714798455	0.019398453943220727	3261
183559	2012	183559	2012	4.0301368641612045	1.6983437143257696	0.037	7.469705318532388	-3.4395684543711837	0.0	3261
183593	2010	183593	2010	1.9866924637817942	2.9362922705314007	0.07	25.68277098768345	-23.696078523901654	0.7921783431987514	3254
183593	2011	183593	2011	3.88626406666094	3.9065795023196963	0.07	23.498238982905253	-19.61197491624431	1.1872871302284644	3254
183593	2012	183593	2012	5.063014435728639	3.3930830873049347	0.071	32.19393144500214	-27.130917009273503	0.6015009416019412	3254
183593	2013	183593	2013	1.3379492582743802	2.8966492758376807	0.075	39.495718562373526	-38.15776930409914	0.18921300375643463	3254
183593	2014	183593	2014	0.44757033248081846	3.1057492235626936	0.103	52.92330022918259	-52.475729896701765	0.025400281217399196	3254
